Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Jawa Tengah,Rembang,Rembang,Tireman,59219
Jawa Tengah,Rembang,Rembang,Tlogomojo,59219
Jawa Tengah,Rembang,Rembang,Kabongan Kidul,59218
Jawa Tengah,Rembang,Rembang,Magersari,59214
Jawa Tengah,Rembang,Rembang,Sawahan,59215
Jawa Tengah,Pati,Batangan,Jembangan,59186
Jawa Tengah,Pati,Batangan,Kedalon,59186
Jawa Tengah,Pati,Batangan,Ketitangwetan,59186
Jawa Tengah,Pati,Juwana,Karangrejo,59185
Jawa Tengah,Pati,Juwana,Kauman,59185
Jawa Tengah,Pati,Juwana,Jepuro,59185
Jawa Tengah,Pati,Jaken,Sumberrejo,59184
Jawa Tengah,Pati,Jaken,Sumberarum,59184
Jawa Tengah,Pati,Jaken,Sumberan,59184
Jawa Tengah,Pati,Pucakwangi,Terteg,59183
Jawa Tengah,Pati,Pucakwangi,Tanjungsekar,59183
Jawa Tengah,Pati,Pucakwangi,Tegalwero,59183
Jawa Tengah,Pati,Jakenan,Tanjungsari,59182
Jawa Tengah,Pati,Jakenan,Tlogorejo,59182
Jawa Tengah,Pati,Jakenan,Sonorejo,59182
Jawa Tengah,Pati,Jakenan,Dukuhmulyo,59182
Jawa Tengah,Pati,Winong,Winong,59181
Jawa Tengah,Pati,Winong,Wirun,59181
Jawa Tengah,Pati,Winong,Kebowan,59181
Jawa Tengah,Pati,Winong,Karangsumber,59181
Jawa Tengah,Pati,Winong,Gunungpanti,59181
Jawa Tengah,Pati,Tambakromo,Mangunrekso,59174
Jawa Tengah,Pati,Tambakromo,Kedalingan,59174
Jawa Tengah,Pati,Tambakromo,Larangan,59174
Jawa Tengah,Pati,Gabus,Pantirejo,59173
Jawa Tengah,Pati,Gabus,Mojolawaran,59173
Jawa Tengah,Pati,Gabus,Kosekan,59173
Jawa Tengah,Pati,Sukolilo,Kuwawur,59172
Jawa Tengah,Pati,Sukolilo,Pakem,59172
Jawa Tengah,Pati,Sukolilo,Kasiyan,59172
Jawa Tengah,Pati,Kayen,Durensawit,59171
Jawa Tengah,Pati,Kayen,Jatiroto,59171
Jawa Tengah,Pati,Kayen,Jimbaran,59171
Jawa Tengah,Pati,Margorejo,Bumirejo,59163
Jawa Tengah,Pati,Margorejo,Dadirejo,59163
Jawa Tengah,Pati,Margorejo,Badegan,59163
Jawa Tengah,Pati,Tlogowungu,Suwatu,59161
Jawa Tengah,Pati,Tlogowungu,Sambirejo,59161
Jawa Tengah,Pati,Tlogowungu,Sumbermulyo,59161
Jawa Tengah,Pati,Dukuhseti,Bakalan,59158
Jawa Tengah,Pati,Dukuhseti,Banyutowo,59158
Jawa Tengah,Pati,Cluwak,Sumur,59157
Jawa Tengah,Pati,Gunungwungkal,Ngetuk,59156
Jawa Tengah,Pati,Gunungwungkal,Perdopo,59156
Jawa Tengah,Pati,Gunungwungkal,Jembulwunut,59156
Jawa Tengah,Pati,Tayu,Luwang,59155
Jawa Tengah,Pati,Tayu,Margomulyo,59155
Jawa Tengah,Pati,Tayu,Keboromo,59155
Jawa Tengah,Pati,Margoyoso,Purwodadi,59154
Jawa Tengah,Pati,Margoyoso,Pangkalan,59154
Jawa Tengah,Pati,Margoyoso,Pohijo,59154
Jawa Tengah,Pati,Trangkil,Pasucen,59153
Jawa Tengah,Pati,Trangkil,Karangwage,59153
Jawa Tengah,Pati,Trangkil,Kertomulyo,59153
Jawa Tengah,Pati,Wedarijaksa,Ngurenrejo,59152
Jawa Tengah,Pati,Wedarijaksa,Jetak,59152
Jawa Tengah,Pati,Wedarijaksa,Jontro,59152
Jawa Tengah,Pati,Pati,Sarirejo,59118
Jawa Tengah,Pati,Pati,Mustokoharjo,59117
Jawa Tengah,Pati,Pati,Sidoharjo,59117
Jawa Tengah,Blora,Jati,Pelem,58384
Jawa Tengah,Blora,Jati,Pengkoljagong,58384
Jawa Tengah,Blora,Jati,Jegong,58384
Jawa Tengah,Blora,Randublatung,Tlogotuwung,58382
Jawa Tengah,Blora,Randublatung,Sumberjo,58382
Jawa Tengah,Blora,Randublatung,Tanggel,58382
Jawa Tengah,Blora,Kedungtuban,Pulo,58381
Jawa Tengah,Blora,Kedungtuban,Panolan,58381
Jawa Tengah,Blora,Kedungtuban,Ngraho,58381
Jawa Tengah,Blora,Jiken,Genjahan,58372
Jawa Tengah,Blora,Jiken,Cabak,58372
Jawa Tengah,Blora,Jiken,Bleboh,58372
Jawa Tengah,Blora,Cepu,Mulyorejo,58315
Jawa Tengah,Blora,Cepu,Jipang,58315
Jawa Tengah,Blora,Cepu,Kapuan,58315
Jawa Tengah,Blora,Bogorejo,Jeruk,58262
Jawa Tengah,Blora,Bogorejo,Gayam,58262
Jawa Tengah,Blora,Bogorejo,Gembol,58262
Jawa Tengah,Blora,Jepon,Jepon,58261
Jawa Tengah,Blora,Jepon,Jomblang,58261
Jawa Tengah,Blora,Jepon,Gersi,58261
Jawa Tengah,Blora,Japah,Krocok,58257
Jawa Tengah,Blora,Japah,Harjowinangun,58257
Jawa Tengah,Blora,Japah,Japah,58257
Jawa Tengah,Blora,Todanan,Karanganyar,58256
Jawa Tengah,Blora,Todanan,Kedungbacin,58256
Jawa Tengah,Blora,Todanan,Kedungwungu,58256
Jawa Tengah,Blora,Kunduran,Ngilen,58255
Jawa Tengah,Blora,Kunduran,Muraharjo,58255
Jawa Tengah,Blora,Kunduran,Kunduran,58255
Jawa Tengah,Blora,Ngawen,Trembulrejo,58254
Jawa Tengah,Blora,Ngawen,Sumberejo,58254
Jawa Tengah,Blora,Ngawen,Talokwohmojo,58254
Jawa Tengah,Blora,Ngawen,Gedebeg,58254
Jawa Tengah,Blora,Ngawen,Gondang,58254
Jawa Tengah,Blora,Ngawen,Gotputuk,58254
Jawa Tengah,Blora,Banjarejo,Karangtalun,58253
Jawa Tengah,Blora,Banjarejo,Jatiklampok,58253
Jawa Tengah,Blora,Banjarejo,Banjarejo,58253
Jawa Tengah,Blora,Tunjungan,Gempolrejo,58252
Jawa Tengah,Blora,Tunjungan,Kalangan,58252
Jawa Tengah,Blora,Tunjungan,Adirejo,58252
Jawa Tengah,Blora,Blora kota,Andongrejo,58219
Jawa Tengah,Blora,Blora kota,Jejeruk,58219
Jawa Tengah,Blora,Blora kota,Kedung Jenar,58217
Jawa Tengah,Grobogan,Ngaringan,Belor,58193
Jawa Tengah,Grobogan,Ngaringan,Kalangdosari,58193
Jawa Tengah,Grobogan,Wirosari,Wirosari,58192
Jawa Tengah,Grobogan,Tawangharjo,Pojok,58191
Jawa Tengah,Grobogan,Tawangharjo,Pulongrambe,58191
Jawa Tengah,Grobogan,Tawangharjo,Plosorejo,58191
Jawa Tengah,Grobogan,Gabus,Banjarejo,58183
Jawa Tengah,Grobogan,Kradenan,Simo,58182
Jawa Tengah,Grobogan,Kradenan,Tanjungsari,58182
Jawa Tengah,Grobogan,Pulokulon,Panunggalan,58181
Jawa Tengah,Grobogan,Pulokulon,Pojok,58181
Jawa Tengah,Grobogan,Pulokulon,Mlowokarangtalun,58181
Jawa Tengah,Grobogan,Toroh,Tunggak,58171
Jawa Tengah,Grobogan,Geyer,Asemrudung,58172
Jawa Tengah,Grobogan,Toroh,Sugihan,58171
Jawa Tengah,Grobogan,Kedungjati,Panimbo,58167
Jawa Tengah,Grobogan,Kedungjati,Ngombak,58167
Jawa Tengah,Grobogan,Kedungjati,Kentengsari,58167
Jawa Tengah,Grobogan,Tegowanu,Tegowanu Kulon,58165
Jawa Tengah,Grobogan,Tegowanu,Tegowanu Wetan,58165
Jawa Tengah,Grobogan,Tegowanu,Tanggirejo,58165
Jawa Tengah,Grobogan,Gubug,Ringinkidul,58164
Jawa Tengah,Grobogan,Gubug,Rowosari,58164
Jawa Tengah,Grobogan,Gubug,Ringinharjo,58164
Jawa Tengah,Grobogan,Karangrayung,Sumberejosari,58163
Jawa Tengah,Grobogan,Karangrayung,Sendangharjo,58163
Jawa Tengah,Grobogan,Karangrayung,Putatnganten,58163
Jawa Tengah,Grobogan,Godong,Sumurgede,58162
Jawa Tengah,Grobogan,Godong,Sambung,58162
Jawa Tengah,Grobogan,Godong,Sumberagung,58162
Jawa Tengah,Grobogan,Godong,Godong,58162
Jawa Tengah,Grobogan,Godong,Anggaswangi,58162
Jawa Tengah,Grobogan,Godong,Bringin,58162
Jawa Tengah,Grobogan,Penawangan,Jipang,58161
Jawa Tengah,Grobogan,Penawangan,Karangawader,58161
Jawa Tengah,Grobogan,Penawangan,Curut,58161
Jawa Tengah,Grobogan,Brati,Katekan,58153
Jawa Tengah,Grobogan,Brati,Jangkungharjo,58153
Jawa Tengah,Grobogan,Grobogan,Sumber Jatipohon,58152
Jawa Tengah,Grobogan,Purwodadi,Nambuhan,58114
Jawa Tengah,Grobogan,Purwodadi,Kandangan,58114
Jawa Tengah,Grobogan,Purwodadi,Karanganyar,58114
Jawa Tengah,Karanganyar,Ngargoyoso,Puntukrejo,57793
Jawa Tengah,Karanganyar,Ngargoyoso,Segorogunung,57793
Jawa Tengah,Karanganyar,Ngargoyoso,Kemuning,57793
Jawa Tengah,Karanganyar,Karangpandan,Tohkuning,57791
Jawa Tengah,Karanganyar,Karangpandan,Karang,57791
Jawa Tengah,Karanganyar,Karangpandan,Karang Pandan,57791
Jawa Tengah,Karanganyar,Jatipuro,Jatisobo,57784
Jawa Tengah,Karanganyar,Jatipuro,Jatisuko,57784
Jawa Tengah,Karanganyar,Jatipuro,Jatipuro,57784
Jawa Tengah,Karanganyar,Jumantono,Sukosari,57782
Jawa Tengah,Karanganyar,Jumantono,Sedayu,57782
Jawa Tengah,Karanganyar,Jumantono,Sringin,57782
Jawa Tengah,Karanganyar,Kebakkramat,Macanan,57762
Jawa Tengah,Karanganyar,Kebakkramat,Malanggaten,57762
Jawa Tengah,Karanganyar,Kebakkramat,Nangsri,57762
Jawa Tengah,Karanganyar,Mojogedang,Pendem,57752
Jawa Tengah,Karanganyar,Mojogedang,Pereng,57752
Jawa Tengah,Karanganyar,Mojogedang,Mojoroto,57752
Jawa Tengah,Karanganyar,Tasikmadu,Papahan,57722
Jawa Tengah,Karanganyar,Tasikmadu,Kaling,57722
Jawa Tengah,Karanganyar,Tasikmadu,Karangmojo,57722
Jawa Tengah,Karanganyar,Karanganyar,Cangakan,57712
Jawa Tengah,Karanganyar,Karanganyar,Jungke,57713
Jawa Tengah,Karanganyar,Kerjo,Karangrejo,57711
Jawa Tengah,Wonogiri,Kismantoro,Plosorejo,57696
Jawa Tengah,Wonogiri,Kismantoro,Pucung,57696
Jawa Tengah,Wonogiri,Kismantoro,Lemahbang,57696
Jawa Tengah,Wonogiri,Purwantoro,Kepyar,57695
Jawa Tengah,Wonogiri,Purwantoro,Biting,57695
Jawa Tengah,Wonogiri,Purwantoro,Gondang,57695
Jawa Tengah,Wonogiri,Slogohimo,Karang,57694
Jawa Tengah,Wonogiri,Slogohimo,Bulusari,57694
Jawa Tengah,Wonogiri,Jatipurno,Slogoretno,57693
Jawa Tengah,Wonogiri,Jatiroto,Jatirejo,57692
Jawa Tengah,Wonogiri,Jatiroto,Jatiroto,57692
Jawa Tengah,Wonogiri,Jatiroto,Duren,57692
Jawa Tengah,Wonogiri,Jatisrono,Pandeyan,57691
Jawa Tengah,Wonogiri,Jatisrono,Jatisari,57691
Jawa Tengah,Wonogiri,Jatisrono,Jatisrono,57691
Jawa Tengah,Wonogiri,Sidoharjo,Tremes,57682
Jawa Tengah,Wonogiri,Sidoharjo,Tempursari,57682
Jawa Tengah,Wonogiri,Sidoharjo,Sempukerep,57682
Jawa Tengah,Wonogiri,Ngadirojo,Gemawang,57681
Jawa Tengah,Wonogiri,Ngadirojo,Gedong,57681
Jawa Tengah,Wonogiri,Giritontro,Tlogosari,57678
Jawa Tengah,Wonogiri,Karangtengah,Karangtengah,57677
Jawa Tengah,Wonogiri,Karangtengah,Jeblogan,57677
Jawa Tengah,Wonogiri,Giriwoyo,Tirtosuworo,57675
Jawa Tengah,Wonogiri,Batuwarno,Sumberejo,57674
Jawa Tengah,Wonogiri,Batuwarno,Ronggojati,57674
Jawa Tengah,Wonogiri,Batuwarno,Selopuro,57674
Jawa Tengah,Wonogiri,Tirtomoyo,Sukoharjo,57672
Jawa Tengah,Wonogiri,Tirtomoyo,Tanjungsari,57672
Jawa Tengah,Wonogiri,Tirtomoyo,Tirtomoyo,57672
Jawa Tengah,Wonogiri,Nguntoronadi,Bumiharjo,57671
Jawa Tengah,Wonogiri,Nguntoronadi,Gebang,57671
Jawa Tengah,Wonogiri,Nguntoronadi,Beji,57671
Jawa Tengah,Wonogiri,Pracimantoro,Gambirmanis,57664
Jawa Tengah,Wonogiri,Pracimantoro,Banaran,57664
Jawa Tengah,Wonogiri,Eromoko,Sumberharjo,57663
Jawa Tengah,Wonogiri,Manyaran,Karanglor,57662
Jawa Tengah,Wonogiri,Manyaran,Kepuhsari,57662
Jawa Tengah,Wonogiri,Manyaran,Bero,57662
Jawa Tengah,Wonogiri,Selogiri,Jaten,57652
Jawa Tengah,Wonogiri,Selogiri,Jendi,57652
Jawa Tengah,Wonogiri,Wonogiri,Wonokerto,57615
Jawa Tengah,Sukoharjo,Nguter,Tanjung,57571
Jawa Tengah,Sukoharjo,Nguter,Pondok,57571
Jawa Tengah,Sukoharjo,Nguter,Pengkol,57571
Jawa Tengah,Sukoharjo,Bulu,Kunden,57563
Jawa Tengah,Sukoharjo,Bulu,Kedungsono,57563
Jawa Tengah,Sukoharjo,Bulu,Gentan,57563
Jawa Tengah,Sukoharjo,Tawangsari,Watubonang,57561
Jawa Tengah,Sukoharjo,Tawangsari,Ponowaren,57561
Jawa Tengah,Sukoharjo,Tawangsari,Pundungrejo,57561
Jawa Tengah,Sukoharjo,Gatak,Jati,57557
Jawa Tengah,Sukoharjo,Gatak,Kagokan,57557
Jawa Tengah,Sukoharjo,Gatak,Klaseman,57557
Jawa Tengah,Sukoharjo,Polokarto,Wonorejo,57555
Jawa Tengah,Sukoharjo,Polokarto,Polokarto,57555
Jawa Tengah,Sukoharjo,Polokarto,Pranan,57555
Jawa Tengah,Sukoharjo,Mojolaban,Plumbon,57554
Jawa Tengah,Sukoharjo,Mojolaban,Laban,57554
Jawa Tengah,Sukoharjo,Mojolaban,Klumprit,57554
Jawa Tengah,Sukoharjo,Grogol,Cemani,57552
Jawa Tengah,Sukoharjo,Grogol,Gedangan,57552
Jawa Tengah,Sukoharjo,Grogol,Grogol,57552
Jawa Tengah,Sukoharjo,Bendosari,Gentan,57528
Jawa Tengah,Sukoharjo,Bendosari,Bendosari,57528
Jawa Tengah,Sukoharjo,Bendosari,Cabeyan,57528
Jawa Tengah,Klaten,Manisrenggo,Tanjungsari,57485
Jawa Tengah,Klaten,Manisrenggo,Taskombang,57485
Jawa Tengah,Klaten,Manisrenggo,Tijayan,57485
Jawa Tengah,Klaten,Kemalang,Sidorejo,57484
Jawa Tengah,Klaten,Kemalang,Panggang,57484
Jawa Tengah,Klaten,Kemalang,Kemalang,57484
Jawa Tengah,Klaten,Karangnongko,Gemampir,57483
Jawa Tengah,Klaten,Karangnongko,Blimbing,57483
Jawa Tengah,Klaten,Karangnongko,Banyuaeng,57483
Jawa Tengah,Klaten,Tulung,Beji,57482
Jawa Tengah,Klaten,Jatinom,Tibayan,57481
Jawa Tengah,Klaten,Jatinom,Socokangsi,57481
Jawa Tengah,Klaten,Karanganom,Tarubasan,57475
Jawa Tengah,Klaten,Karanganom,Soropaten,57475
Jawa Tengah,Klaten,Karanganom,Padas,57475
Jawa Tengah,Klaten,Polanharjo,Sidoharjo,57474
Jawa Tengah,Klaten,Polanharjo,Sidowayah,57474
Jawa Tengah,Klaten,Polanharjo,Polan,57474
Jawa Tengah,Klaten,Wonosari,Tegalgondo,57473
Jawa Tengah,Klaten,Wonosari,Pandanan,57473
Jawa Tengah,Klaten,Wonosari,Sekaran,57473
Jawa Tengah,Klaten,Juwiring,Sawahan,57472
Jawa Tengah,Klaten,Juwiring,Mrisen,57472
Jawa Tengah,Klaten,Juwiring,Pundungan,57472
Jawa Tengah,Klaten,Delanggu,Kepanjen,57471
Jawa Tengah,Klaten,Delanggu,Krecek,57471
Jawa Tengah,Klaten,Delanggu,Jetis,57471
Jawa Tengah,Klaten,Pedan,Kalangan,57468
Jawa Tengah,Klaten,Pedan,Jatimulyo,57468
Jawa Tengah,Klaten,Pedan,Bendo,57468
Jawa Tengah,Klaten,Ngawen,Tempursari,57466
Jawa Tengah,Klaten,Trucuk,Bero,57467
Jawa Tengah,Klaten,Ngawen,Ngawen,57466
Jawa Tengah,Klaten,Ceper,Mlese,57465
Jawa Tengah,Klaten,Ceper,Kuncen,57465
Jawa Tengah,Klaten,Ceper,Kurung,57465
Jawa Tengah,Klaten,Karangdowo,Pugeran,57464
Jawa Tengah,Klaten,Karangdowo,Kupang,57464
Jawa Tengah,Klaten,Karangdowo,Munggung,57464
Jawa Tengah,Klaten,Cawas,Karangasem,57463
Jawa Tengah,Klaten,Cawas,Gombang,57463
Jawa Tengah,Klaten,Cawas,Japanan,57463
Jawa Tengah,Klaten,Bayat,Kebon,57462
Jawa Tengah,Klaten,Bayat,Krakitan,57462
Jawa Tengah,Klaten,Bayat,Jambakan,57462
Jawa Tengah,Klaten,Wedi,Jiwo Wetan,57461
Jawa Tengah,Klaten,Wedi,Kadibolo,57461
Jawa Tengah,Klaten,Wedi,Kadilanggon,57461
Jawa Tengah,Klaten,Gantiwarno,Ceporan,57455
Jawa Tengah,Klaten,Gantiwarno,Gentan,57455
Jawa Tengah,Klaten,Gantiwarno,Gesikan,57455
Jawa Tengah,Klaten,Jogonalan,Wonoboyo,57452
Jawa Tengah,Klaten,Jogonalan,Titang,57452
Jawa Tengah,Klaten,Jogonalan,Sumyang,57452
Jawa Tengah,Klaten,Kalikotes,Kalikotes,57451
Jawa Tengah,Klaten,Kalikotes,Krajan,57451
Jawa Tengah,Klaten,Kalikotes,Jimbung,57451
Jawa Tengah,Klaten,Klaten Selatan,Tegalyoso,57424
Jawa Tengah,Klaten,Klaten Selatan,Gayamprit,57423
Jawa Tengah,Klaten,Klaten Selatan,Nglinggi,57422
Jawa Tengah,Boyolali,Juwangi,Kayen,57391
Jawa Tengah,Boyolali,Juwangi,Juwangi,57391
Jawa Tengah,Boyolali,Juwangi,Cerme,57391
Jawa Tengah,Boyolali,Andong,Pranggong,57384
Jawa Tengah,Boyolali,Andong,Pakel,57384
Jawa Tengah,Boyolali,Andong,Pelemrejo,57384
Jawa Tengah,Boyolali,Kemusu,Kedungrejo,57383
Jawa Tengah,Boyolali,Kemusu,Kauman,57383
Jawa Tengah,Boyolali,Kemusu,Kedungmulyo,57383
Jawa Tengah,Boyolali,Wonosegoro,Bercak,57382
Jawa Tengah,Boyolali,Wonosegoro,Bengle,57382
Jawa Tengah,Boyolali,Wonosegoro,Banyusri,57382
Jawa Tengah,Boyolali,Nogosari,Rembun,57378
Jawa Tengah,Boyolali,Nogosari,Sembungan,57378
Jawa Tengah,Boyolali,Nogosari,Pulutan,57378
Jawa Tengah,Boyolali,Simo,Pelem,57377
Jawa Tengah,Boyolali,Simo,Kedung Lengkong,57377
Jawa Tengah,Boyolali,Simo,Blagung,57377
Jawa Tengah,Boyolali,Sambi,Babadan,57376
Jawa Tengah,Boyolali,Ngemplak,Sindon,57375
Jawa Tengah,Boyolali,Ngemplak,Sobokerto,57375
Jawa Tengah,Boyolali,Sawit,Gombang,57374
Jawa Tengah,Boyolali,Sawit,Guwokajen,57374
Jawa Tengah,Boyolali,Sawit,Jatirejo,57374
Jawa Tengah,Boyolali,Banyudono,Bangak,57373
Jawa Tengah,Boyolali,Teras,Sudimoro,57372
Jawa Tengah,Boyolali,Teras,Tawangsari,57372
Jawa Tengah,Boyolali,Selo,Jrakah,57363
Jawa Tengah,Boyolali,Selo,Klakah,57363
Jawa Tengah,Boyolali,Cepogo,Wonodoyo,57362
Jawa Tengah,Boyolali,Ampel,Seboto,57352
Jawa Tengah,Boyolali,Ampel,Selodoko,57352
