Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Sulawesi Utara,Kepulauan Sangihe,Manganitu Selatan,Ngalipaeng Dua (II),95854
Sulawesi Utara,Kepulauan Sangihe,Manganitu Selatan,Mawira,95854
Sulawesi Utara,Kepulauan Sangihe,Manganitu,Manumpitaeng,95853
Sulawesi Utara,Kepulauan Sangihe,Manganitu,Nahepese,95853
Sulawesi Utara,Kepulauan Sangihe,Manganitu,Lebo,95853
Sulawesi Utara,Kepulauan Sangihe,Kendahe,Kawaluso,95852
Sulawesi Utara,Kepulauan Sangihe,Tahuna Barat,Akembawi,95818
Sulawesi Utara,Kepulauan Sangihe,Tahuna Barat,Kolongan Beha,95818
Sulawesi Utara,Kepulauan Sangihe,Tahuna,Apeng Sembeka,95811
Sulawesi Utara,Kepulauan Sangihe,Tahuna,Bungalawang,95811
Sulawesi Utara,Kepulauan Sangihe,Tahuna,Manente,95811
Sulawesi Utara,Bolaang Mongondow Timur,Kotabunan,Buyat I,95782
Sulawesi Utara,Bolaang Mongondow Timur,Kotabunan,Buyat II,95782
Sulawesi Utara,Bolaang Mongondow Timur,Kotabunan,Buyat,95782
Sulawesi Utara,Bolaang Mongondow Timur,Modayag,Modayag III,95781
Sulawesi Utara,Bolaang Mongondow Timur,Modayag,Mokitompia,95781
Sulawesi Utara,Bolaang Mongondow Timur,Modayag,Moat (Mooat),95781
Sulawesi Utara,Bolaang Mongondow Timur,Modayag Barat,Bongkudai,95781
Sulawesi Utara,Bolaang Mongondow Timur,Modayag,Badaro,95781
Sulawesi Utara,Bolaang Mongondow Selatan,Pinolosian Tengah,Torosik,95775
Sulawesi Utara,Bolaang Mongondow Timur,Nuangan,Molobog Barat,95775
Sulawesi Utara,Bolaang Mongondow Timur,Nuangan,Molobog Timur,95775
Sulawesi Utara,Bolaang Mongondow Selatan,Pinolosian Timur,Matandoi (Motandoi),95775
Sulawesi Utara,Bolaang Mongondow Selatan,Pinolosian Timur,Dayow,95775
Sulawesi Utara,Bolaang Mongondow Selatan,Pinolosian Timur,Dumagin A,95775
Sulawesi Utara,Bolaang Mongondow Selatan,Pinolosian Tengah,Deaga,95775
Sulawesi Utara,Bolaang Mongondow Selatan,Bolaang Uki,Salongo,95774
Sulawesi Utara,Bolaang Mongondow Selatan,Bolaang Uki,Sinandaka,95774
Sulawesi Utara,Bolaang Mongondow Selatan,Bolaang Uki,Popodu,95774
Sulawesi Utara,Bolaang Mongondow Selatan,Bolaang Uki,Biniha Timur,95774
Sulawesi Utara,Bolaang Mongondow Selatan,Bolaang Uki,Bakida,95774
Sulawesi Utara,Bolaang Mongondow Selatan,Posigadan,Batuliodu,95774
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Tengah,Ibolian,95773
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Barat,Doloduo Satu,95773
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Barat,Doloduo,95773
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga,Mototabian,95772
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Utara,Mopuya Utara Dua,95772
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Utara,Mopuya Selatan Satu,95772
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Timur,Kembang Sari,95772
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Tenggara,Ikuna,95772
Sulawesi Utara,Bolaang Mongondow (Bolmong),Dumoga Timur,Imandi,95772
Sulawesi Utara,Bolaang Mongondow (Bolmong),Lolayan,Matali Baru,95771
Sulawesi Utara,Bolaang Mongondow (Bolmong),Lolayan,Mengkang,95771
Sulawesi Utara,Bolaang Mongondow (Bolmong),Lolayan,Mopait,95771
Sulawesi Utara,Bolaang Mongondow Utara,Kaidipang,Kuala,95765
Sulawesi Utara,Bolaang Mongondow Utara,Kaidipang,Kuala Utara,95765
Sulawesi Utara,Bolaang Mongondow Utara,Pinogaluman,Komus Satu,95765
Sulawesi Utara,Bolaang Mongondow Utara,Kaidipang,Boroko Timur,95765
Sulawesi Utara,Bolaang Mongondow Utara,Kaidipang,Bigo,95765
Sulawesi Utara,Bolaang Mongondow Utara,Kaidipang,Bigo Selatan,95765
Sulawesi Utara,Bolaang Mongondow Utara,Bolang Itang Timur,Nagara,95764
Sulawesi Utara,Bolaang Mongondow Utara,Bolang Itang Timur,Mokoditek I (Mookoditek I),95764
Sulawesi Utara,Bolaang Mongondow Utara,Bolang Itang Timur,Lipu Bogu,95764
Sulawesi Utara,Bolaang Mongondow Utara,Bolang Itang Timur,Binjeita II,95764
Sulawesi Utara,Bolaang Mongondow Utara,Bolang Itang Timur,Binjeita I,95764
Sulawesi Utara,Bolaang Mongondow Utara,Bolang Itang Timur,Binjeita,95764
Sulawesi Utara,Bolaang Mongondow Utara,Sangkub,Sidodadi,95762
Sulawesi Utara,Bolaang Mongondow Utara,Sangkub,Suka Makmur,95762
Sulawesi Utara,Bolaang Mongondow Utara,Sangkub,Sangtombolang,95762
Sulawesi Utara,Bolaang Mongondow Utara,Sangkub,Busisingo Utara,95762
Sulawesi Utara,Bolaang Mongondow (Bolmong),Sangtombolang,Bolangat Timur,95762
Sulawesi Utara,Bolaang Mongondow (Bolmong),Sangtombolang,Batumera (Batu Merah),95762
Sulawesi Utara,Bolaang Mongondow (Bolmong),Lolak,Lalow,95761
Sulawesi Utara,Bolaang Mongondow (Bolmong),Lolak,Diat,95761
Sulawesi Utara,Bolaang Mongondow (Bolmong),Lolak,Labuhan Uki (Labuan Uki),95761
Sulawesi Utara,Bolaang Mongondow (Bolmong),Poigar,Nonapan Baru,95753
Sulawesi Utara,Bolaang Mongondow (Bolmong),Poigar,Nanasi,95753
Sulawesi Utara,Bolaang Mongondow (Bolmong),Poigar,Mondatong,95753
Sulawesi Utara,Bolaang Mongondow (Bolmong),Bolaang,Langagon,95752
Sulawesi Utara,Bolaang Mongondow (Bolmong),Bolaang,Inobonto Dua,95752
Sulawesi Utara,Bolaang Mongondow (Bolmong),Bolaang,Inobonto,95752
Sulawesi Utara,Bolaang Mongondow (Bolmong),Passi Timur,Poopo,95751
Sulawesi Utara,Bolaang Mongondow (Bolmong),Passi Barat,Passi 1,95751
Sulawesi Utara,Bolaang Mongondow (Bolmong),Passi Timur,Pangian Barat,95751
Sulawesi Utara,Bolaang Mongondow (Bolmong),Bilalang,Bilalang III,95751
Sulawesi Utara,Bolaang Mongondow (Bolmong),Bilalang,Bilalang III Utara,95751
Sulawesi Utara,Kotamobagu,Kotamobagu Timur,Motoboi Besar,95719
Sulawesi Utara,Kotamobagu,Kotamobagu Barat,Molinow,95716
Sulawesi Utara,Kotamobagu,Kotamobagu Barat,Mongkonai,95716
Sulawesi Utara,Kotamobagu,Kotamobagu Barat,Gogagoman,95715
Sulawesi Utara,Minahasa,Langowan Utara,Tempang III,95694
Sulawesi Utara,Minahasa,Langowan Utara,Toraget,95694
Sulawesi Utara,Minahasa,Langowan Utara,Tempang I,95694
Sulawesi Utara,Minahasa,Langowan Selatan,Manembo,95694
Sulawesi Utara,Minahasa,Langowan Barat,Kopiwangker,95694
Sulawesi Utara,Minahasa,Langowan Barat,Koyawas,95694
Sulawesi Utara,Minahasa,Tompaso Barat,Tompaso Dua Utara,95693
Sulawesi Utara,Minahasa,Tompaso,Tolok,95693
Sulawesi Utara,Minahasa,Tompaso,Tempok Selatan,95693
Sulawesi Utara,Minahasa,Kawangkoan Barat,Tombasian Atas,95692
Sulawesi Utara,Minahasa,Kawangkoan Barat,Tombasian Atas Satu,95692
Sulawesi Utara,Minahasa,Kawangkoan Utara,Talikuran Utara,95692
Sulawesi Utara,Minahasa,Kawangkoan Barat,Kanonang Satu,95692
Sulawesi Utara,Minahasa,Kawangkoan Barat,Kanonang Dua,95692
Sulawesi Utara,Minahasa,Kawangkoan Barat,Kanonang Empat,95692
Sulawesi Utara,Minahasa,Sonder,Kolongan Atas II,95691
Sulawesi Utara,Minahasa,Sonder,Kauneran,95691
Sulawesi Utara,Minahasa,Sonder,Kauneran Satu,95691
Sulawesi Utara,Minahasa,Eris,Touliang Oki,95683
Sulawesi Utara,Minahasa,Eris,Tandengan,95683
Sulawesi Utara,Minahasa,Eris,Tandengan Satu,95683
Sulawesi Utara,Minahasa,Kakas,Toulimembet,95682
Sulawesi Utara,Minahasa,Kakas,Tounelet,95682
Sulawesi Utara,Minahasa,Kakas Barat,Touliang,95682
Sulawesi Utara,Minahasa,Remboken,Sinuian,95681
Sulawesi Utara,Minahasa,Remboken,Talikuran,95681
Sulawesi Utara,Minahasa,Remboken,Pulutan,95681
Sulawesi Utara,Minahasa,Pineleng,Sea II,95661
Sulawesi Utara,Minahasa,Pineleng,Sea Mitra,95661
Sulawesi Utara,Minahasa,Pineleng,Sea,95661
Sulawesi Utara,Minahasa,Tombulu,Kamangta,95661
Sulawesi Utara,Minahasa,Pineleng,Kali Selatan,95661
Sulawesi Utara,Minahasa,Pineleng,Kali,95661
Sulawesi Utara,Minahasa,Tombariri Timur,Lemoh Timur,95651
Sulawesi Utara,Minahasa,Tombariri Timur,Lemoh Uner,95651
Sulawesi Utara,Minahasa,Tombariri Timur,Lemoh Barat,95651
Sulawesi Utara,Minahasa,Tondano Barat,Masarang,95616
Sulawesi Utara,Minahasa,Tondano Utara,Sumalangka,95615
Sulawesi Utara,Minahasa,Tondano Barat,Watulambot,95615
Sulawesi Utara,Minahasa,Tondano Timur,Taler,95611
Sulawesi Utara,Bitung,Lembeh Utara,Motto,95559
Sulawesi Utara,Bitung,Lembeh Utara,Lirang,95559
Sulawesi Utara,Bitung,Matuari (Bitung Barat),Manembo Nembo Tengah,95545
Sulawesi Utara,Bitung,Matuari (Bitung Barat),Sagerat,95546
Sulawesi Utara,Bitung,Matuari (Bitung Barat),Sagerat Weru Dua (II),95546
Sulawesi Utara,Bitung,Ranowulu (Bitung Utara),Batu Putih Atas,95535
Sulawesi Utara,Bitung,Ranowulu (Bitung Utara),Batu Putih Bawah,95535
Sulawesi Utara,Bitung,Ranowulu (Bitung Utara),Tewaan,95532
Sulawesi Utara,Bitung,Madidir (Bitung Tengah),Madidir Ure,95515
Sulawesi Utara,Bitung,Madidir (Bitung Tengah),Madidir Unet,95516
Sulawesi Utara,Bitung,Madidir (Bitung Tengah),Kadoodan,95513
Sulawesi Utara,Tomohon,Tomohon Tengah,Talete Satu,95441
Sulawesi Utara,Tomohon,Tomohon Tengah,Kamasi,95442
Sulawesi Utara,Tomohon,Tomohon Tengah,Kamasi Satu,95441
Sulawesi Utara,Tomohon,Tomohon Barat,Woloan Satu Utara,95423
Sulawesi Utara,Tomohon,Tomohon Barat,Woloan Dua,95422
Sulawesi Utara,Tomohon,Tomohon Barat,Taratara,95423
Sulawesi Utara,Minahasa Utara,Kema,Lilang,95379
Sulawesi Utara,Minahasa Utara,Kema,Kema Satu,95379
Sulawesi Utara,Minahasa Utara,Kema,Kema Tiga,95379
Sulawesi Utara,Minahasa Utara,Likupang Barat,Paputungan,95377
Sulawesi Utara,Minahasa Utara,Likupang Barat,Serey (Serei),95377
Sulawesi Utara,Minahasa Utara,Likupang Barat,Talise,95377
Sulawesi Utara,Minahasa Utara,Wori,Nain Tatampi,95376
Sulawesi Utara,Minahasa Utara,Wori,Mantehage Tinongko,95376
Sulawesi Utara,Minahasa Utara,Wori,Minaesa,95376
Sulawesi Utara,Minahasa Utara,Likupang Timur,Pulisan,95375
Sulawesi Utara,Minahasa Utara,Likupang Timur,Resetlemen,95375
Sulawesi Utara,Minahasa Utara,Likupang Timur,Marinsow (Marinsouw),95375
Sulawesi Utara,Minahasa Utara,Talawaan,Wusa,95373
Sulawesi Utara,Minahasa Utara,Talawaan,Warisa Kampung Baru,95373
Sulawesi Utara,Minahasa Utara,Dimembe,Warukapas,95373
Sulawesi Utara,Minahasa Utara,Dimembe,Lumpias,95373
Sulawesi Utara,Minahasa Utara,Talawaan,Kolongan,95373
Sulawesi Utara,Minahasa Utara,Dimembe,Klabat,95373
Sulawesi Utara,Minahasa Utara,Airmadidi,Sarongsong Dua,95371
Sulawesi Utara,Minahasa Utara,Airmadidi,Sarongsong Satu,95371
Sulawesi Utara,Minahasa Utara,Airmadidi,Rap-Rap,95371
Sulawesi Utara,Minahasa Selatan,Tompaso Baru,Liandok,95357
Sulawesi Utara,Minahasa Selatan,Maesaan,Kinamang,95357
Sulawesi Utara,Minahasa Selatan,Maesaan,Kinamang I,95357
Sulawesi Utara,Minahasa Selatan,Tenga,Pakuure Dua,95355
Sulawesi Utara,Minahasa Selatan,Tenga,Boyong Atas,95355
Sulawesi Utara,Minahasa Selatan,Tatapaan,Wawontulap,95352
Sulawesi Utara,Minahasa Selatan,Tumpaan,Lelema,95352
Sulawesi Utara,Minahasa Selatan,Tatapaan,Bajo,95352
Sulawesi Utara,Minahasa Selatan,Tatapaan,Arakan,95352
Sulawesi Utara,Manado,Tuminiting,Sindulang Satu,95239
Sulawesi Utara,Manado,Tuminiting,Mahawu,95239
Sulawesi Utara,Manado,Tuminiting,Islam (Kampung Islam),95239
Sulawesi Utara,Manado,Bunaken Kepulauan,Alung Banua,95231
Sulawesi Utara,Manado,Malalayang,Malalayang Satu Timur,95163
Sulawesi Utara,Manado,Malalayang,Malalayang Satu Barat,95163
Sulawesi Utara,Manado,Sario,Sario Kota Baru,95113
Sulawesi Utara,Manado,Sario,Titiwungen Selatan,95113
Sulawesi Utara,Manado,Wenang,Bumi Beringin,95113
Sulawesi Utara,Manado,Wenang,Mahakeret Timur,95112
Sulawesi Utara,Manado,Wenang,Wenang Utara,95111
Sulawesi Utara,Manado,Wenang,Mahakeret Barat,95112
Sulawesi Utara,Manado,Wenang,Wenang Selatan,95111
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Poopo Barat,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Poopo Utara,95999
Sulawesi Utara,Minahasa Selatan,Motoling Timur,Picuan Satu,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Pontak,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Pontak Satu,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Lompad Baru,95999
Sulawesi Utara,Minahasa Selatan,Motoling Timur,Picuan,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Mopolo,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Beringin,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Lompad,95999
Sulawesi Utara,Minahasa Tenggara,Touluaan,Toundanouw Atas,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Toundanouw Satu,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Toundanouw (Toundanou),95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Suhuyon,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Tambelang,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Utara,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Tiga,95998
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Poopo Barat,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Poopo Utara,95999
Sulawesi Utara,Minahasa Selatan,Motoling Timur,Picuan Satu,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Pontak,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Pontak Satu,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Lompad Baru,95999
Sulawesi Utara,Minahasa Selatan,Motoling Timur,Picuan,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Mopolo,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Beringin,95999
Sulawesi Utara,Minahasa Selatan,Ranoyapo,Lompad,95999
Sulawesi Utara,Minahasa Tenggara,Touluaan,Toundanouw Atas,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Toundanouw Satu,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Toundanouw (Toundanou),95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Utara,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Suhuyon,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Tambelang,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Timur,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Tengah,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Dua,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Kota,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian,95998
Sulawesi Utara,Minahasa Tenggara,Silian Raya,Silian Barat,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Ranoketang Atas,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Ranoketang Atas Satu,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Ranoako,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Lobu Satu,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Lowatak (Lowantag),95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Lobu Atas,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Lobu Dua,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Lobu Kota,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Kalait Tiga,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan,Lobu,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Kalait Dua,95998
Sulawesi Utara,Minahasa Tenggara,Touluaan Selatan,Kalait Satu,95998
Sulawesi Utara,Minahasa Tenggara,Belang,Watuliney Indah,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Wiau,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Watuliney Tengah,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Watuliney,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Tumbak Madani,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Tumbak,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Tatengesan,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Tatengesan Satu,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Tababo,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Tababo Selatan,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Ratatotok Utara,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Soyowan,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Ratatotok Tengah,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Ratatotok Tenggara,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Ratatotok Timur,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Ratatotok Satu,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Ratatotok Selatan,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Ponosakan Belang,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Ponosakan Indah,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Moreah,95997
Sulawesi Utara,Minahasa Tenggara,Ratatotok,Moreah Satu,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Molompar Timur,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Molompar Utara,95997
Sulawesi Utara,Minahasa Tenggara,Belang,Molompar,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Minanga Tiga,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Minanga Timur,95997
Sulawesi Utara,Minahasa Tenggara,Pusomaen,Minanga,95997
