Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Sulawesi Tenggara,Wakatobi,Binongko,Rukuwa,93794
Sulawesi Tenggara,Wakatobi,Togo Binongko,Popalia,93794
Sulawesi Tenggara,Wakatobi,Binongko,Palahidu,93794
Sulawesi Tenggara,Wakatobi,Tomia Timur,Patipelong,93793
Sulawesi Tenggara,Wakatobi,Tomia,Patua,93793
Sulawesi Tenggara,Wakatobi,Tomia,Patua Dua (II),93793
Sulawesi Tenggara,Wakatobi,Kaledupa,Ollo,93792
Sulawesi Tenggara,Wakatobi,Kaledupa,Ollo Selatan,93792
Sulawesi Tenggara,Wakatobi,Kaledupa Selatan,Lentea,93792
Sulawesi Tenggara,Wakatobi,Wangi-Wangi,Waha,93791
Sulawesi Tenggara,Wakatobi,Wangi-Wangi,Wanci,93791
Sulawesi Tenggara,Wakatobi,Wangi-Wangi,Wandoka,93791
Sulawesi Tenggara,Bombana,Kabaena Timur,Tapuhaka,93783
Sulawesi Tenggara,Bombana,Kabaena Tengah,Tangkeno,93783
Sulawesi Tenggara,Bombana,Kabaena Tengah,Lengora Selatan,93783
Sulawesi Tenggara,Bombana,Kabaena Barat,Rahantari,93781
Sulawesi Tenggara,Bombana,Kabaena Barat,Sikeli,93781
Sulawesi Tenggara,Bombana,Kabaena,Rahampuu,93781
Sulawesi Tenggara,Bombana,Rarowatu,Watu Kalangkari,93774
Sulawesi Tenggara,Bombana,Rarowatu Utara,Watu Mentade,93774
Sulawesi Tenggara,Bombana,Rarowatu Utara,Tunas Baru,93774
Sulawesi Tenggara,Bombana,Rarowatu,Lakomea,93774
Sulawesi Tenggara,Bombana,Rarowatu,Lampeantani,93774
Sulawesi Tenggara,Bombana,Rarowatu,Ladumpi,93774
Sulawesi Tenggara,Bombana,Poleang Tenggara,Larete,93773
Sulawesi Tenggara,Bombana,Poleang Utara,Lawatu Ea (Es),93773
Sulawesi Tenggara,Bombana,Poleang Tenggara,Lamoare,93773
Sulawesi Tenggara,Bombana,Poleang,Pukurumba (Pokorumba),93772
Sulawesi Tenggara,Bombana,Poleang Tengah,Paria,93772
Sulawesi Tenggara,Bombana,Poleang Tengah,Poleondro,93772
Sulawesi Tenggara,Bombana,Mata Oleo,Tajuncu,93771
Sulawesi Tenggara,Bombana,Mata Oleo,Pulau Tambako,93771
Sulawesi Tenggara,Konawe,Bondoala,Rumbia,93771
Sulawesi Tenggara,Bombana,Rumbia,Doule,93771
Sulawesi Tenggara,Bombana,Mata Oleo,Hambawa Indah,93771
Sulawesi Tenggara,Bombana,Mata Oleo,Batusame Indah,93771
Sulawesi Tenggara,Buton,Mawasangka,Watolo (Watalo),93762
Sulawesi Tenggara,Buton,Mawasangka Tengah,Watorambe,93762
Sulawesi Tenggara,Buton,Mawasangka,Wasilomata I,93762
Sulawesi Tenggara,Buton,Mawasangka Tengah,Lalibo,93762
Sulawesi Tenggara,Buton,Mawasangka Tengah,Langkomu,93762
Sulawesi Tenggara,Buton,Mawasangka Tengah,Katukobari,93762
Sulawesi Tenggara,Buton,Gu,Wakea Kea,93761
Sulawesi Tenggara,Buton,Sangia Mambulu,Tolandona,93761
Sulawesi Tenggara,Buton,Sangia Mambulu,Tolandona Matanaeo,93761
Sulawesi Tenggara,Bau-Bau,Bungi,Lia Buku,93758
Sulawesi Tenggara,Bau-Bau,Lea-Lea,Kantalai,93758
Sulawesi Tenggara,Bau-Bau,Bungi,Kampeonaho,93758
Sulawesi Tenggara,Buton,Lasalimu,Suandala,93756
Sulawesi Tenggara,Buton,Lasalimu Selatan,Siomanuru,93756
Sulawesi Tenggara,Buton,Lasalimu Selatan,Siontapina (Siotapina),93756
Sulawesi Tenggara,Buton,Siontapia (Siontapina),Karya Jaya,93756
Sulawesi Tenggara,Buton,Lasalimu,Kakenauwe,93756
Sulawesi Tenggara,Buton,Lasalimu Selatan,Harapan Jaya,93756
Sulawesi Tenggara,Buton,Kapontori,Lambusango,93755
Sulawesi Tenggara,Buton,Kapontori,Lambusango Timur,93755
Sulawesi Tenggara,Buton,Kapontori,Kamelanta,93755
Sulawesi Tenggara,Buton,Pasar Wajo,Saragi,93754
Sulawesi Tenggara,Buton,Wolowa,Sukamaju,93754
Sulawesi Tenggara,Buton,Pasar Wajo,Mantowu,93754
Sulawesi Tenggara,Buton,Wabula,Bajo Bahari,93754
Sulawesi Tenggara,Buton,Pasar Wajo,Banabungi,93754
Sulawesi Tenggara,Buton,Pasar Wajo,Awainulu,93754
Sulawesi Tenggara,Buton,Sampolawa,Jaya Bakti,93753
Sulawesi Tenggara,Buton,Lapandewa,Gayabaru,93753
Sulawesi Tenggara,Buton,Sampolawa,Gerak Makmur,93753
Sulawesi Tenggara,Buton,Siompu Barat,Molona,93752
Sulawesi Tenggara,Buton,Siompu,Nggulanggula,93752
Sulawesi Tenggara,Buton,Batauga,Molagina,93752
Sulawesi Tenggara,Buton,Siompu,Karae,93752
Sulawesi Tenggara,Buton,Kadatua,Kapoa,93752
Sulawesi Tenggara,Buton,Kadatua,Kapoa Barat,93752
Sulawesi Tenggara,Bau-Bau,Betoambari,Katobengke,93724
Sulawesi Tenggara,Bau-Bau,Murhum,Tanganapada,93721
Sulawesi Tenggara,Bau-Bau,Betoambari,Waborobo,93721
Sulawesi Tenggara,Bau-Bau,Kokalukuna,Sukanayo (Sukanaeyo),93711
Sulawesi Tenggara,Bau-Bau,Wolio,Bukit Wolio Indah,93711
Sulawesi Tenggara,Muna,Wakorumba Selatan,Wambona,93674
Sulawesi Tenggara,Muna,Pasir Putih,Koholifano,93674
Sulawesi Tenggara,Muna,Pasir Putih,Bumbu,93674
Sulawesi Tenggara,Muna,Pasir Putih,Kamosope,93674
Sulawesi Tenggara,Buton Utara,Bonegunu,Koepisino,93673
Sulawesi Tenggara,Buton Utara,Bonegunu,Koboruno,93673
Sulawesi Tenggara,Buton Utara,Kambowa,Kambowa,93673
Sulawesi Tenggara,Buton Utara,Kulisusu Utara,Torombia (Torumbia),93672
Sulawesi Tenggara,Buton Utara,Kulisusu (Kalingsusu/Kalisusu),Tomoahi,93672
Sulawesi Tenggara,Buton Utara,Kulisusu (Kalingsusu/Kalisusu),Sara’ea,93672
Sulawesi Tenggara,Buton Utara,Kulisusu Barat,Lampala Jaya (Dampala Jaya),93672
Sulawesi Tenggara,Buton Utara,Kulisusu (Kalingsusu/Kalisusu),Lakonea,93672
Sulawesi Tenggara,Buton Utara,Kulisusu Barat,Lambale,93672
Sulawesi Tenggara,Buton Utara,Kulisusu Utara,Bira,93672
Sulawesi Tenggara,Buton Utara,Kulisusu (Kalingsusu/Kalisusu),Banu-Banua Jaya,93672
Sulawesi Tenggara,Buton Utara,Kulisusu (Kalingsusu/Kalisusu),Bangkudu (Ereke),93672
Sulawesi Tenggara,Muna,Kabangka,Wakobalu Agung,93664
Sulawesi Tenggara,Muna,Maginti,Pasipadangan,93664
Sulawesi Tenggara,Muna,Tiworo Selatan,Sangia Tiworo,93664
Sulawesi Tenggara,Muna,Parigi,Wapuale,93663
Sulawesi Tenggara,Muna,Parigi,Warambe,93663
Sulawesi Tenggara,Muna,Parigi,Wakumoro,93663
Sulawesi Tenggara,Muna,Tongkuno Selatan,Waleale,93662
Sulawesi Tenggara,Muna,Tongkuno Selatan,Watondo,93662
Sulawesi Tenggara,Muna,Tongkuno,Tombula,93662
Sulawesi Tenggara,Muna,Kabawo,Rangka,93661
Sulawesi Tenggara,Muna,Kontu Kowuna,Lembo,93661
Sulawesi Tenggara,Muna,Kabawo,Lamaeo,93661
Sulawesi Tenggara,Muna,Lohia,Wabintingi,93658
Sulawesi Tenggara,Muna,Duruka,Banggai,93659
Sulawesi Tenggara,Muna,Kontunaga,Masalili,93658
Sulawesi Tenggara,Muna,Sawerigadi (Sawerigading/Sewergadi),Ondoke,93657
Sulawesi Tenggara,Muna,Sawerigadi (Sawerigading/Sewergadi),Marobea,93657
Sulawesi Tenggara,Muna,Sawerigadi (Sawerigading/Sewergadi),Maperaha,93657
Sulawesi Tenggara,Muna,Kusambi,Lapokainse,93655
Sulawesi Tenggara,Muna,Kusambi,Lemoambo,93655
Sulawesi Tenggara,Muna,Napano Kusambi,Latawe,93655
Sulawesi Tenggara,Muna,Lasalepa,Lasalepa,93654
Sulawesi Tenggara,Muna,Napabalano,Lambiku,93654
Sulawesi Tenggara,Muna,Towea,Lakarama,93654
Sulawesi Tenggara,Muna,Tiworo Kepulauan,Sido Makmur,93653
Sulawesi Tenggara,Muna,Tiworo Utara,Santiri,93653
Sulawesi Tenggara,Muna,Tiworo Tengah,Momuntu,93653
Sulawesi Tenggara,Muna,Lawa,Madampi,93652
Sulawesi Tenggara,Muna,Lawa,Latompe,93652
Sulawesi Tenggara,Muna,Lawa,Latugho,93652
Sulawesi Tenggara,Muna,Batalaiwaru (Batalaiworu),Wakorambu,93614
Sulawesi Tenggara,Muna,Batalaiwaru (Batalaiworu),Sidodadi,93614
Sulawesi Tenggara,Muna,Batalaiwaru (Batalaiworu),Laiworu,93614
Sulawesi Tenggara,Kolaka,Uluiwoi,Liku Walanapo,93575
Sulawesi Tenggara,Kolaka,Uluiwoi,Ahilulu,93575
Sulawesi Tenggara,Kolaka,Ladongi,Wunggoloko/Wunggololeo,93573
Sulawesi Tenggara,Kolaka,Poli Polia,Pangi-Pangi,93573
Sulawesi Tenggara,Kolaka,Lambandia (Lambadia),Pekorea,93573
Sulawesi Tenggara,Kolaka,Lambandia (Lambadia),Lowa,93573
Sulawesi Tenggara,Kolaka,Poli Polia,Andowengga,93573
Sulawesi Tenggara,Kolaka,Lambandia (Lambadia),Aere,93573
Sulawesi Tenggara,Kolaka,Lambandia (Lambadia),Aladadio,93573
Sulawesi Tenggara,Kolaka,Loea,Loea,93572
Sulawesi Tenggara,Kolaka,Tirawuta,Lara,93572
Sulawesi Tenggara,Kolaka,Loea,Lalowura,93572
Sulawesi Tenggara,Kolaka,Mowewe,Lapangisi,93571
Sulawesi Tenggara,Kolaka,Mowewe,Horodopi,93571
Sulawesi Tenggara,Kolaka,Mowewe,Inebenggi,93571
Sulawesi Tenggara,Kolaka,Polinggona,Puudongi,93563
Sulawesi Tenggara,Kolaka,Tanggetada,Popalia,93563
Sulawesi Tenggara,Kolaka,Polinggona,Pondouwae,93563
Sulawesi Tenggara,Kolaka,Toari,Anawua,93563
Sulawesi Tenggara,Kolaka,Tanggetada,Anaiwoi,93563
Sulawesi Tenggara,Kolaka,Pomalaa,Tambea,93562
Sulawesi Tenggara,Kolaka,Wundulako,Tikonu,93561
Sulawesi Tenggara,Kolaka,Baula,Puundoho,93561
Sulawesi Tenggara,Kolaka,Baula,Puuroda,93561
Sulawesi Tenggara,Kolaka,Wolo,Tamborasi,93552
Sulawesi Tenggara,Kolaka,Wolo,Lasiroku,93552
Sulawesi Tenggara,Kolaka,Wolo,Muara Lapao Pao,93552
Sulawesi Tenggara,Kolaka,Latambaga,Kolakaasih,93512
Sulawesi Tenggara,Kolaka,Latambaga,Mangolo,93512
Sulawesi Tenggara,Kolaka,Latambaga,Ulunggolaka,93512
Sulawesi Tenggara,Konawe,Puriala,Tetewaru,93464
Sulawesi Tenggara,Konawe,Puriala,Tetehaka,93464
Sulawesi Tenggara,Konawe,Lambuya,Tetembomua,93464
Sulawesi Tenggara,Konawe,Uepai (Uwepai),Langgomea,93464
Sulawesi Tenggara,Konawe,Puriala,Lalonggatu,93464
Sulawesi Tenggara,Konawe,Puriala,Laloonaha,93464
Sulawesi Tenggara,Konawe,Amonggedo,Watulawu,93463
Sulawesi Tenggara,Konawe,Amonggedo,Wawohine,93463
Sulawesi Tenggara,Konawe,Amonggedo,Ulu Benua,93463
Sulawesi Tenggara,Konawe,Wonggeduku,Langgonawe,93463
Sulawesi Tenggara,Konawe,Wonggeduku,Lalousu,93463
Sulawesi Tenggara,Konawe,Wonggeduku,Lambangi,93463
Sulawesi Tenggara,Konawe,Pondidaha,Amesiu,93463
Sulawesi Tenggara,Konawe,Amonggedo,Amandete,93463
Sulawesi Tenggara,Konawe,Pondidaha,Ahuawatu,93463
Sulawesi Tenggara,Konawe,Konawe,Sanggona,93461
Sulawesi Tenggara,Konawe,Tongauna,Puosu,93461
Sulawesi Tenggara,Konawe,Tongauna,Puundopi,93461
Sulawesi Tenggara,Konawe,Wawotobi,Kulahi,93461
Sulawesi Tenggara,Konawe,Konawe,Konawe,93461
Sulawesi Tenggara,Konawe,Wawotobi,Korumba,93461
Sulawesi Tenggara,Konawe,Latoma,Amboniki,93461
Sulawesi Tenggara,Konawe,Tongauna,Ambopi,93461
Sulawesi Tenggara,Konawe,Latoma,Ambekaeri Utama,93461
Sulawesi Tenggara,Konawe,Asinua,Awua Sari,93452
Sulawesi Tenggara,Konawe,Abuki,Atodopoi,93452
Sulawesi Tenggara,Konawe,Asinua,Awua Jaya,93452
Sulawesi Tenggara,Konawe,Unaaha,Inolobunggadue,93416
Sulawesi Tenggara,Konawe,Unaaha,Tobeu,93416
Sulawesi Tenggara,Konawe,Unaaha,Asambu,93416
Sulawesi Tenggara,Konawe Selatan,Kolono,Sarandua,93395
Sulawesi Tenggara,Konawe Selatan,Kolono,Sawah,93395
Sulawesi Tenggara,Konawe Selatan,Kolono,Rambu-Rambu,93395
Sulawesi Tenggara,Konawe Selatan,Kolono,Alosi,93395
Sulawesi Tenggara,Konawe Selatan,Kolono,Amolengu,93395
Sulawesi Tenggara,Konawe Selatan,Kolono,Adinete,93395
Sulawesi Tenggara,Konawe,Wawonii Timur Laut,Tangkombuno,93393
Sulawesi Tenggara,Konawe,Wawonii Timur,Tekonea,93393
Sulawesi Tenggara,Konawe,Wawonii Utara,Tambaone Utama,93393
Sulawesi Tenggara,Konawe,Wawonii Tenggara,Nambo Jaya,93393
Sulawesi Tenggara,Konawe,Wawonii Timur,Nanga,93393
Sulawesi Tenggara,Konawe,Wawonii Timur,Munse,93393
Sulawesi Tenggara,Konawe,Wawonii Utara,Lansilowo,93393
Sulawesi Tenggara,Konawe,Wawonii Barat,Langara Indah,93393
Sulawesi Tenggara,Konawe,Wawonii Barat,Langara Iwawo,93393
Sulawesi Tenggara,Konawe,Sampara,Wawolimbue,93354
Sulawesi Tenggara,Konawe,Kapoiala (Kapoyala),Ulu Lalimbue,93354
Sulawesi Tenggara,Konawe,Besulutu,Ulupohara,93354
Sulawesi Tenggara,Konawe,Sampara,Pohara,93354
Sulawesi Tenggara,Konawe,Sampara,Polua,93354
Sulawesi Tenggara,Konawe,Bondoala,Porara,93354
Sulawesi Tenggara,Konawe,Kapoiala (Kapoyala),Lalimbue,93354
Sulawesi Tenggara,Konawe,Kapoiala (Kapoyala),Lalimbue Jaya,93354
Sulawesi Tenggara,Konawe,Kapoiala (Kapoyala),Labotoy,93354
Sulawesi Tenggara,Konawe,Sampara,Andaroa,93354
Sulawesi Tenggara,Konawe,Besulutu,Amosilu,93354
Sulawesi Tenggara,Konawe,Sampara,Abeli Sawa (Abelisawah),93354
Sulawesi Tenggara,Konawe Utara,Wiwirano,Tetewatu,93353
Sulawesi Tenggara,Konawe Utara,Asera,Tangguluri (Tanggaluri),93353
Sulawesi Tenggara,Konawe Utara,Oheo,Tadoloiyo (Todoloiyo),93353
Sulawesi Tenggara,Konawe Utara,Wiwirano,Mata Benua,93353
Sulawesi Tenggara,Konawe Utara,Wiwirano,Macumelewe (Wacumelewe),93353
Sulawesi Tenggara,Konawe Utara,Oheo,Laroonaha,93353
Sulawesi Tenggara,Konawe Utara,Wiwirano,Kuratao,93353
Sulawesi Tenggara,Konawe Utara,Asera,Kota Mulya,93353
Sulawesi Tenggara,Konawe Utara,Oheo,Kota Maju,93353
Sulawesi Tenggara,Konawe Utara,Lasolo,Toreo,93352
Sulawesi Tenggara,Konawe Utara,Lasolo,Watukila,93352
Sulawesi Tenggara,Konawe Utara,Sawa,Ulu Sawa,93352
Sulawesi Tenggara,Konawe Utara,Motui,Punggulahi,93352
Sulawesi Tenggara,Konawe Utara,Sawa,Pudonggala Utama,93352
Sulawesi Tenggara,Konawe Utara,Sawa,Puudonggala (Pudonggala),93352
Sulawesi Tenggara,Konawe Utara,Molawe,Mandiopo (Mandiodo),93352
Sulawesi Tenggara,Konawe Utara,Molawe,Mataiwoi,93352
Sulawesi Tenggara,Konawe Utara,Lasolo,Lemobajo,93352
Sulawesi Tenggara,Konawe Utara,Motui,Bende,93352
Sulawesi Tenggara,Konawe Utara,Lasolo,Barasanga,93352
Sulawesi Tenggara,Konawe Utara,Lasolo,Basule,93352
Sulawesi Tenggara,Konawe,Soropia,Sorue Jaya,93351
Sulawesi Tenggara,Konawe,Soropia,Tapulaga,93351
Sulawesi Tenggara,Konawe,Soropia,Saponda Laut,93351
Sulawesi Tenggara,Kendari,Abeli,Sambuli,93238
Sulawesi Tenggara,Kendari,Abeli,Petoaha,93236
Sulawesi Tenggara,Kendari,Abeli,Nambo,93236
Sulawesi Tenggara,Kendari,Kendari,Mangga Dua,93128
Sulawesi Tenggara,Kendari,Kendari Barat,Sanua,93127
Sulawesi Tenggara,Kendari,Kendari,Kandai,93127
Sulawesi Tenggara,Kolaka Utara,Watunohu,Tambuha,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Sapoiha,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Sorona (Sarona),93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Puurau,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Samaturu,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Paruttelang,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Nyule,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Lawolatu,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Ngapa,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Lahabaru,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Lapai,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Koreiha,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Beringin,93958
Sulawesi Tenggara,Kolaka Utara,Tiwu,Tanggeau,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Tiwu,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Watumea,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Tahibua,93957
Sulawesi Tenggara,Kolaka Utara,Ngapa,Watumotaha,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Sapoiha,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Sorona (Sarona),93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Puurau,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Samaturu,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Paruttelang,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Lawolatu,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Ngapa,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Nyule,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Lapai,93958
Sulawesi Tenggara,Kolaka Utara,Watunohu,Lahabaru,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Koreiha,93958
Sulawesi Tenggara,Kolaka Utara,Ngapa,Beringin,93958
Sulawesi Tenggara,Kolaka Utara,Tiwu,Tiwu,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Watumea,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Tanggeau,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Tahibua,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Mattiro Bulu,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Lapolu,93957
Sulawesi Tenggara,Kolaka Utara,Tiwu,Lawadia,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Lametuna,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Koroha,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Kalu-Kaluku,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Kamisi,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Jabal Kubis,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Jabal Nur,93957
Sulawesi Tenggara,Kolaka Utara,Kodeoha,Awo,93957
Sulawesi Tenggara,Kolaka Utara,Wawo,Wawo,93956
Sulawesi Tenggara,Kolaka Utara,Lombai (Lambai),Woise,93956
Sulawesi Tenggara,Kolaka Utara,Lombai (Lambai),Woitombo,93956
Sulawesi Tenggara,Kolaka Utara,Wawo,Ulu Wawo,93956
Sulawesi Tenggara,Kolaka Utara,Wawo,Walasiho,93956
Sulawesi Tenggara,Kolaka Utara,Ranteangin,Torotuo (Torotua),93956
Sulawesi Tenggara,Kolaka Utara,Wawo,Tinukari,93956
Sulawesi Tenggara,Kolaka Utara,Lombai (Lambai),Raoda,93956
Sulawesi Tenggara,Kolaka Utara,Ranteangin,Rante Angin,93956
Sulawesi Tenggara,Kolaka Utara,Wawo,Pumbolo,93956
Sulawesi Tenggara,Kolaka Utara,Ranteangin,Maroko,93956
Sulawesi Tenggara,Kolaka Utara,Ranteangin,Pohu,93956
Sulawesi Tenggara,Kolaka Utara,Ranteangin,Lawekara,93956
Sulawesi Tenggara,Kolaka Utara,Wawo,Latawe,93956
Sulawesi Tenggara,Kolaka Utara,Lombai (Lambai),Lapasi-Pasi,93956
Sulawesi Tenggara,Kolaka Utara,Lombai (Lambai),Latawaro,93956
Sulawesi Tenggara,Kolaka Utara,Ranteangin,Landolia,93956
Sulawesi Tenggara,Kolaka Utara,Lombai (Lambai),Lambai,93956
Sulawesi Tenggara,Kolaka Utara,Tolala,Tolala,93955
